,timestep,sentence,words,num_words,mean_word_length,num_syllables
3894,190976,"Carbon dioxide and water contain no potential energy, since the affinities of their constituent elements are completely satisfied.","['carbon', 'dioxide', 'and', 'water', 'contain', 'no', 'potential', 'energy,', 'since', 'the', 'affinities', 'of', 'their', 'constituent', 'elements', 'are', 'completely', 'satisfied.']",18,6,37
3895,130048,"Starch, however, contains potential energy, since the molecule is relatively unstable","['starch,', 'however,', 'contains', 'potential', 'energy,', 'since', 'the', 'molecule', 'is', 'relatively', 'unstable']",11,6,24
3896,162304,"i.e., capable of decomposition into simpler, stabler molecules in which stronger affinities are satisfied.","['i.e.,', 'capable', 'of', 'decomposition', 'into', 'simpler,', 'stabler', 'molecules', 'in', 'which', 'stronger', 'affinities', 'are', 'satisfied.']",14,6,32
3897,122112,And this is due to the fact that in the manufacture of starch in the chlorophyll bodies,"['and', 'this', 'is', 'due', 'to', 'the', 'fact', 'that', 'in', 'the', 'manufacture', 'of', 'starch', 'in', 'the', 'chlorophyll', 'bodies']",17,4,23
3898,188928,"the kinetic energy of sunlight was expended in lifting the atoms into position of vantage, thus endowing them with energy of position.","['the', 'kinetic', 'energy', 'of', 'sunlight', 'was', 'expended', 'in', 'lifting', 'the', 'atoms', 'into', 'position', 'of', 'vantage,', 'thus', 'endowing', 'them', 'with', 'energy', 'of', 'position.']",22,5,40
3899,172544,In this way some of the radiant and kinetic energy of the sun comes to be stored up as potential energy in the starch.,"['in', 'this', 'way', 'some', 'of', 'the', 'radiant', 'and', 'kinetic', 'energy', 'of', 'the', 'sun', 'comes', 'to', 'be', 'stored', 'up', 'as', 'potential', 'energy', 'in', 'the', 'starch.']",24,3,35
3900,221696,"In short, the green plant is able by cooperation with sunlight to use simple raw materials (carbon dioxide, water, oxygen, etc.)","['in', 'short,', 'the', 'green', 'plant', 'is', 'able', 'by', 'cooperation', 'with', 'sunlight', 'to', 'use', 'simple', 'raw', 'materials', '(carbon', 'dioxide,', 'water,', 'oxygen,', 'etc.)']",21,5,37
3901,222208,"poor in energy or devoid of it, and out of them to manufacture food -- i.e. complex compounds rich in available potential energy.","['poor', 'in', 'energy', 'or', 'devoid', 'of', 'it,', 'and', 'out', 'of', 'them', 'to', 'manufacture', 'food', '--', 'i.e.', 'complex', 'compounds', 'rich', 'in', 'available', 'potential', 'energy.']",23,4,40
3902,213760,This power is possessed by green plants alone; all other organisms being dependent for energy upon the potential energy of ready-made food.,"['this', 'power', 'is', 'possessed', 'by', 'green', 'plants', 'alone;', 'all', 'other', 'organisms', 'being', 'dependent', 'for', 'energy', 'upon', 'the', 'potential', 'energy', 'of', 'ready-made', 'food.']",22,5,41
3903,182272,"This must, in the first instance, be provided for them by green plants, and hence without chlorophyll-bearing plants,","['this', 'must,', 'in', 'the', 'first', 'instance,', 'be', 'provided', 'for', 'them', 'by', 'green', 'plants,', 'and', 'hence', 'without', 'chlorophyll-bearing', 'plants,']",18,5,26
3904,103168,animals (and colorless plants as well) apparently could not long exist.,"['animals', '(and', 'colorless', 'plants', 'as', 'well)', 'apparently', 'could', 'not', 'long', 'exist.']",11,5,21
3905,162560,"The plant absorbs also a small amount of kinetic energy, independently of the sunlight, in the form of heat.","['the', 'plant', 'absorbs', 'also', 'a', 'small', 'amount', 'of', 'kinetic', 'energy,', 'independently', 'of', 'the', 'sunlight,', 'in', 'the', 'form', 'of', 'heat.']",19,4,31
3906,157696,"This, however, is probably not a source of vital energy, but only contributes to the maintenance of the body temperature.","['this,', 'however,', 'is', 'probably', 'not', 'a', 'source', 'of', 'vital', 'energy,', 'but', 'only', 'contributes', 'to', 'the', 'maintenance', 'of', 'the', 'body', 'temperature.']",20,5,33
3907,143360,Food (starch) thus produced in the green leaves of higher plants and the inorganic foods,"['food', '(starch)', 'thus', 'produced', 'in', 'the', 'green', 'leaves', 'of', 'higher', 'plants', 'and', 'the', 'inorganic', 'foods']",15,4,21
3908,123648,"water, nitrites or nitrates and various mineral substances in solution in water","['water,', 'nitrites', 'or', 'nitrates', 'and', 'various', 'mineral', 'substances', 'in', 'solution', 'in', 'water']",12,5,24
3909,108544,furnish the materials and energy required for the life and growth of the plant.,"['furnish', 'the', 'materials', 'and', 'energy', 'required', 'for', 'the', 'life', 'and', 'growth', 'of', 'the', 'plant.']",14,4,23
3910,218112,The circulatory system distributes these foods. In animals foods prepared for absorption in the stomach and intestine (by digestion),"['the', 'circulatory', 'system', 'distributes', 'these', 'foods.', 'in', 'animals', 'foods', 'prepared', 'for', 'absorption', 'in', 'the', 'stomach', 'and', 'intestine', '(by', 'digestion)']",19,6,37
3911,159744,are absorbed by the circulating liquids (blood and lymph) and transported to all cells of the animal body.,"['are', 'absorbed', 'by', 'the', 'circulating', 'liquids', '(blood', 'and', 'lymph)', 'and', 'transported', 'to', 'all', 'cells', 'of', 'the', 'animal', 'body.']",18,4,30
3912,221952,In the plant the inorganic matter in water from the soil are absorbed by the roots and carried up definite tubes in the woody part of the stem.,"['in', 'the', 'plant', 'the', 'inorganic', 'matter', 'in', 'water', 'from', 'the', 'soil', 'are', 'absorbed', 'by', 'the', 'roots', 'and', 'carried', 'up', 'definite', 'tubes', 'in', 'the', 'woody', 'part', 'of', 'the', 'stem.']",28,4,39
3913,66560,"The causes of this ascent are not clear,","['the', 'causes', 'of', 'this', 'ascent', 'are', 'not', 'clear,']",8,4,11
3914,169216,"but root pressure due to osmosis, capillary action and evaporation from the leaves are factors.","['but', 'root', 'pressure', 'due', 'to', 'osmosis,', 'capillary', 'action', 'and', 'evaporation', 'from', 'the', 'leaves', 'are', 'factors.']",15,5,26
3915,115200,"Just as the solid food of animals must be digested in preparation for absorption,","['just', 'as', 'the', 'solid', 'food', 'of', 'animals', 'must', 'be', 'digested', 'in', 'preparation', 'for', 'absorption,']",14,4,23
3916,159744,so starch manufactured in the leaves must be digested (dissolved) before it can be transported.,"['so', 'starch', 'manufactured', 'in', 'the', 'leaves', 'must', 'be', 'digested', '(dissolved)', 'before', 'it', 'can', 'be', 'transported.']",15,5,23
3917,99840,"This is done by diastase, an enzyme of plant cells.","['this', 'is', 'done', 'by', 'diastase,', 'an', 'enzyme', 'of', 'plant', 'cells.']",10,4,13
3918,89088,The change is from starch to a sugar capable of diffusion.,"['the', 'change', 'is', 'from', 'starch', 'to', 'a', 'sugar', 'capable', 'of', 'diffusion.']",11,4,15
3919,170240,"Dissolved in water, the sugar is transported down delicate tubes, chiefly in the growing bark region of the stem.","['dissolved', 'in', 'water,', 'the', 'sugar', 'is', 'transported', 'down', 'delicate', 'tubes,', 'chiefly', 'in', 'the', 'growing', 'bark', 'region', 'of', 'the', 'stem.']",19,5,31
3920,161280,"It is clear that there are upward and downward currents of water containing food (comparable to blood of an animal),","['it', 'is', 'clear', 'that', 'there', 'are', 'upward', 'and', 'downward', 'currents', 'of', 'water', 'containing', 'food', '(comparable', 'to', 'blood', 'of', 'an', 'animal),']",20,4,28
3921,114432,but no system of complete circulation as in the blood vessels of a higher animal.,"['but', 'no', 'system', 'of', 'complete', 'circulation', 'as', 'in', 'the', 'blood', 'vessels', 'of', 'a', 'higher', 'animal.']",15,4,23
3922,139520,"However, the result in distributed food is the same in the plant and in the animal.","['however,', 'the', 'result', 'in', 'distributed', 'food', 'is', 'the', 'same', 'in', 'the', 'plant', 'and', 'in', 'the', 'animal.']",16,4,22
3923,84480,In the cells the foods undergo metabolic changes.,"['in', 'the', 'cells', 'the', 'foods', 'undergo', 'metabolic', 'changes.']",8,5,14
3924,170240,"In an animal the foods in the circulating liquids, blood and lymph, are selected and absorbed by the cells.","['in', 'an', 'animal', 'the', 'foods', 'in', 'the', 'circulating', 'liquids,', 'blood', 'and', 'lymph,', 'are', 'selected', 'and', 'absorbed', 'by', 'the', 'cells.']",19,4,30
3925,71424,Only proteid foods form new protoplasm,"['only', 'proteid', 'foods', 'form', 'new', 'protoplasm']",6,5,9
3926,210176,"and even of proteids only a limited amount, seventy-five to one hundred grams a day for a man, is built into new protoplasm.","['and', 'even', 'of', 'proteids', 'only', 'a', 'limited', 'amount,', 'seventy-five', 'to', 'one', 'hundred', 'grams', 'a', 'day', 'for', 'a', 'man,', 'is', 'built', 'into', 'new', 'protoplasm.']",23,4,34
3927,110080,The excess undergoes oxidation and forms nitrogen excretions.,"['the', 'excess', 'undergoes', 'oxidation', 'and', 'forms', 'nitrogen', 'excretions.']",8,6,17
3928,153088,"The foods containing only the elements carbon, hydrogen and oxygen (fats and carbohydrates)","['the', 'foods', 'containing', 'only', 'the', 'elements', 'carbon,', 'hydrogen', 'and', 'oxygen', '(fats', 'and', 'carbohydrates)']",13,6,25
3929,181248,"are directly oxidized to excretions and, lacking nitrogen, cannot serve for making new animal protoplasm.","['are', 'directly', 'oxidized', 'to', 'excretions', 'and,', 'lacking', 'nitrogen,', 'cannot', 'serve', 'for', 'making', 'new', 'animal', 'protoplasm.']",15,6,28
3930,97024,"Fat and carbohydrate foods, then, never become living matter.","['fat', 'and', 'carbohydrate', 'foods,', 'then,', 'never', 'become', 'living', 'matter.']",9,5,18
3931,137472,"They may be stored, especially as fat, until needed for oxidation to supply energy.","['they', 'may', 'be', 'stored,', 'especially', 'as', 'fat,', 'until', 'needed', 'for', 'oxidation', 'to', 'supply', 'energy.']",14,5,25
3932,142080,"The building up of the protoplasm from proteids is anabolism, constructive metabolism.","['the', 'building', 'up', 'of', 'the', 'protoplasm', 'from', 'proteids', 'is', 'anabolism,', 'constructive', 'metabolism.']",12,6,19
3933,203520,"The destruction of protoplasm, excess proteids or the fat and carbohydrate foods is catabolism, destructive metabolism.","['the', 'destruction', 'of', 'protoplasm,', 'excess', 'proteids', 'or', 'the', 'fat', 'and', 'carbohydrate', 'foods', 'is', 'catabolism,', 'destructive', 'metabolism.']",16,6,28
3934,162816,"Catabolism is probably due to enzyme action, but the final result is chiefly carbon dioxide and water,","['catabolism', 'is', 'probably', 'due', 'to', 'enzyme', 'action,', 'but', 'the', 'final', 'result', 'is', 'chiefly', 'carbon', 'dioxide', 'and', 'water,']",17,5,29
3935,182784,"which could be derived by the ordinary chemical evolution of protoplasm, proteid, sugar, starch or fats.","['which', 'could', 'be', 'derived', 'by', 'the', 'ordinary', 'chemical', 'evolution', 'of', 'protoplasm,', 'proteid,', 'sugar,', 'starch', 'or', 'fats.']",16,5,29
3936,129280,"In the plant, starch, as has been seen, is first formed in the chlorophyll-bodies.","['in', 'the', 'plant,', 'starch,', 'as', 'has', 'been', 'seen,', 'is', 'first', 'formed', 'in', 'the', 'chlorophyll-bodies.']",14,4,18
3937,149760,"But the formation of starch, all important as it is, is after all only the manufacture of food","['but', 'the', 'formation', 'of', 'starch,', 'all', 'important', 'as', 'it', 'is,', 'is', 'after', 'all', 'only', 'the', 'manufacture', 'of', 'food']",18,4,29
3938,76288,as a preliminary to the real processes of nutrition.,"['as', 'a', 'preliminary', 'to', 'the', 'real', 'processes', 'of', 'nutrition.']",9,4,16
3939,104960,"These processes must take place everywhere in ordinary protoplasm,","['these', 'processes', 'must', 'take', 'place', 'everywhere', 'in', 'ordinary', 'protoplasm,']",9,6,17
3940,176896,for it is here that oxidation occurs and the need for a renewal of matter and energy consequently arises.,"['for', 'it', 'is', 'here', 'that', 'oxidation', 'occurs', 'and', 'the', 'need', 'for', 'a', 'renewal', 'of', 'matter', 'and', 'energy', 'consequently', 'arises.']",19,4,32
3941,200704,"Sooner or later the starch grains are changed into a kind of sugar (glucose), which, unlike starch, dissolves in the sap","['sooner', 'or', 'later', 'the', 'starch', 'grains', 'are', 'changed', 'into', 'a', 'kind', 'of', 'sugar', '(glucose),', 'which,', 'unlike', 'starch,', 'dissolves', 'in', 'the', 'sap']",21,4,30
3942,85248,and may thus be easily transported to all parts of the plant.,"['and', 'may', 'thus', 'be', 'easily', 'transported', 'to', 'all', 'parts', 'of', 'the', 'plant.']",12,4,17
3943,167168,"Wherever there is need for new protoplasm, whether to repair previous waste or to supply materials for growth,","['wherever', 'there', 'is', 'need', 'for', 'new', 'protoplasm,', 'whether', 'to', 'repair', 'previous', 'waste', 'or', 'to', 'supply', 'materials', 'for', 'growth,']",18,5,30
3944,194816,"after absorption into the cells the elements of the starch (or glucose) are, by the living protoplasm, in some unknown way","['after', 'absorption', 'into', 'the', 'cells', 'the', 'elements', 'of', 'the', 'starch', '(or', 'glucose)', 'are,', 'by', 'the', 'living', 'protoplasm,', 'in', 'some', 'unknown', 'way']",21,4,33
3945,159488,"combined with nitrogen and sulphur (probably also with salts, water, etc.) to form proteid matter.","['combined', 'with', 'nitrogen', 'and', 'sulphur', '(probably', 'also', 'with', 'salts,', 'water,', 'etc.)', 'to', 'form', 'proteid', 'matter.']",15,5,26
3946,128768,The particles of this newly formed compound are incorporated into the protoplasm.,"['the', 'particles', 'of', 'this', 'newly', 'formed', 'compound', 'are', 'incorporated', 'into', 'the', 'protoplasm.']",12,5,22
3947,179456,"If a larger quantity of starch is formed in the chlorophyll bodies than is immediately needed by the protoplasm for purposes of repair or growth,","['if', 'a', 'larger', 'quantity', 'of', 'starch', 'is', 'formed', 'in', 'the', 'chlorophyll', 'bodies', 'than', 'is', 'immediately', 'needed', 'by', 'the', 'protoplasm', 'for', 'purposes', 'of', 'repair', 'or', 'growth,']",25,4,41
3948,119040,it may be reconverted into starch after journeying as glucose through the plant,"['it', 'may', 'be', 'reconverted', 'into', 'starch', 'after', 'journeying', 'as', 'glucose', 'through', 'the', 'plant']",13,5,19
3949,129280,"and be laid down as ""reserve starch"" in the cells of root or stem or elsewhere.","['and', 'be', 'laid', 'down', 'as', '""reserve', 'starch""', 'in', 'the', 'cells', 'of', 'root', 'or', 'stem', 'or', 'elsewhere.']",16,4,19
